,Unnamed: 0,MeasureTime,Angle_X_Lid_Tank101,Angle_Y_Lid_Tank101,AutoControl_Flow,AutoControl_Flow_manual,AutoControl_Level_Tank101_manual,AutoControl_Level_tank102,AutoControl_Level_tank102_manual,AutoControl_Pressure_Tank103,AutoControl_Pressure_Tank103_manual,Automatic_mode,Diagnosis_JN2200,Flow_FlowmeterB102,KQ1001_Level_B101,KQ1001_Level_B101_percent,KQ1001_Level_B102,KQ1001_Level_B102_percent,Level_Tank102,OUT1_JN2200,OUT2_JN2200,Pressure_Global_IO-Link,Pressure_Tank103,Selftest_running_JN2200,SetFlow,SetFlow_manual,SetPressureTank103,SetPressureTank103_manual,Set_Level_Tank101_manual,Set_PumpSpeed_P101,Set_level_tank102,Set_level_tank102_manual,Temperature_Tank101,Temperature_Tank102_IO-Link,V101_manual,V103_manual,V104_manual,V108_manual,V109_manual,V112_manual,V113_manual,V114_manual,V120_manual,Vibration_measurement_JN2200,set_valve_v106_open,set_valve_v106_open_manual,set_valve_y102_open,set_valve_y102_open_manual,filling_in_tank,Fault

1754,1754,2023-06-11 16:29:15,0.09,0.3,0,0,0,0,1,0,0,0,0,-0.24,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,10.551147,0,96,25.520832,26.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1755,1755,2023-06-11 16:29:16,0.09,0.35,0,0,0,0,1,0,0,0,0,-0.13,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1756,1756,2023-06-11 16:29:17,0.09,0.3,0,0,0,0,1,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1757,1757,2023-06-11 16:29:18,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1758,1758,2023-06-11 16:29:19,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,93.89423,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1759,1759,2023-06-11 16:29:20,0.14,0.3,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1760,1760,2023-06-11 16:29:21,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1761,1761,2023-06-11 16:29:22,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1762,1762,2023-06-11 16:29:23,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.1420293,0,0,0,0,200,0,0.0,0,96,25.578703,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1763,1763,2023-06-11 16:29:24,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1764,1764,2023-06-11 16:29:25,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1765,1765,2023-06-11 16:29:26,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1766,1766,2023-06-11 16:29:27,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,93.72596,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1767,1767,2023-06-11 16:29:28,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1768,1768,2023-06-11 16:29:29,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1769,1769,2023-06-11 16:29:30,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1770,1770,2023-06-11 16:29:31,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1771,1771,2023-06-11 16:29:32,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.652174,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1772,1772,2023-06-11 16:29:33,0.14,0.3,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.652174,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1773,1773,2023-06-11 16:29:34,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.652174,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1774,1774,2023-06-11 16:29:35,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.652174,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1775,1775,2023-06-11 16:29:36,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.652174,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1776,1776,2023-06-11 16:29:37,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1777,1777,2023-06-11 16:29:38,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.92,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1778,1778,2023-06-11 16:29:39,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.652174,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1779,1779,2023-06-11 16:29:40,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.652174,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1780,1780,2023-06-11 16:29:41,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1781,1781,2023-06-11 16:29:42,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1782,1782,2023-06-11 16:29:43,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1783,1783,2023-06-11 16:29:44,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,93.55769,0,0,1.93,7.1420293,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1784,1784,2023-06-11 16:29:45,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1785,1785,2023-06-11 16:29:46,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1786,1786,2023-06-11 16:29:47,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1787,1787,2023-06-11 16:29:48,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.652174,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1788,1788,2023-06-11 16:29:49,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.92,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1789,1789,2023-06-11 16:29:50,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.92,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1790,1790,2023-06-11 16:29:51,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1791,1791,2023-06-11 16:29:52,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1792,1792,2023-06-11 16:29:53,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.652174,0,0,0,0,200,0,0.0,0,96,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1793,1793,2023-06-11 16:29:54,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.652174,0,0,0,0,200,0,0.0,0,100,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1794,1794,2023-06-11 16:29:55,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.652174,0,0,0,0,200,0,0.0,0,100,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1795,1795,2023-06-11 16:29:56,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.652174,0,0,0,0,200,0,0.0,0,100,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1796,1796,2023-06-11 16:29:57,0.14,0.3,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,100,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1797,1797,2023-06-11 16:29:58,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,100,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1798,1798,2023-06-11 16:29:59,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.9072466,0,0,0,0,200,0,0.0,0,100,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1799,1799,2023-06-11 16:30:00,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.652174,0,0,0,0,200,0,0.0,0,100,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1800,1800,2023-06-11 16:30:01,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.397102,0,0,0,0,200,0,0.0,0,100,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1801,1801,2023-06-11 16:30:02,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,7.652174,0,0,0,0,200,0,0.0,0,100,25.636574,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

1802,1802,2023-06-11 16:30:03,0.15,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,21.171015,0,0,0,0,200,0,86.55778,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1803,1803,2023-06-11 16:30:04,0.15,0.35,0,0,0,0,0,0,1,1,0,0.65,98.89264,24,98.89264,24,94.0625,0,0,1.93,250.2261,0,0,0,0,200,0,90.44618,0,100,25.636574,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1804,1804,2023-06-11 16:30:05,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,240.53334,0,0,0,0,200,0,85.40752,0,100,25.636574,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1805,1805,2023-06-11 16:30:06,0.15,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,93.72596,0,0,1.93,219.87247,0,0,0,0,200,0,82.63041,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1806,1806,2023-06-11 16:30:07,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,208.39421,0,0,0,0,200,0,81.19706,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1807,1807,2023-06-11 16:30:08,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,206.09856,0,0,0,0,200,0,80.44658,0,100,25.520832,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1808,1808,2023-06-11 16:30:09,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,201.50725,0,0,0,0,200,0,79.98429,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1809,1809,2023-06-11 16:30:10,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,198.70146,0,0,0,0,200,0,79.77316,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1810,1810,2023-06-11 16:30:11,0.04,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,199.46667,0,0,0,0,200,0,79.66967,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1811,1811,2023-06-11 16:30:12,0.15,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,93.89423,0,0,1.92,198.19131,0,0,0,0,200,0,79.52683,0,100,25.520832,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1812,1812,2023-06-11 16:30:13,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,93.89423,0,0,1.93,198.95653,0,0,0,0,200,0,79.49162,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1813,1813,2023-06-11 16:30:14,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,198.19131,0,0,0,0,200,0,79.47842,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1814,1814,2023-06-11 16:30:15,0.15,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,199.97682,0,0,0,0,200,0,79.454796,0,100,25.520832,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1815,1815,2023-06-11 16:30:16,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,198.19131,0,0,0,0,200,0,79.41843,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1816,1816,2023-06-11 16:30:17,0.04,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,197.68117,0,0,0,0,200,0,79.426056,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1817,1817,2023-06-11 16:30:18,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,200.23189,0,0,0,0,200,0,79.40241,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1818,1818,2023-06-11 16:30:19,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,199.21161,0,0,0,0,200,0,79.3811,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1819,1819,2023-06-11 16:30:20,0.04,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,198.19131,0,0,0,0,200,0,79.34706,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1820,1820,2023-06-11 16:30:21,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,198.70146,0,0,0,0,200,0,79.34079,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1821,1821,2023-06-11 16:30:22,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,195.89566,0,0,0,0,200,0,79.34032,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1822,1822,2023-06-11 16:30:23,0.1,0.4,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,199.46667,0,0,0,0,200,0,79.31322,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1823,1823,2023-06-11 16:30:24,0.04,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,197.68117,0,0,0,0,200,0,79.31505,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1824,1824,2023-06-11 16:30:25,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,197.68117,0,0,0,0,200,0,79.23239,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1825,1825,2023-06-11 16:30:26,0.15,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,93.89423,0,0,1.93,198.70146,0,0,0,0,200,0,79.214554,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1826,1826,2023-06-11 16:30:27,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,197.17102,0,0,0,0,200,0,79.23953,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1827,1827,2023-06-11 16:30:28,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,198.19131,0,0,0,0,200,0,79.25178,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1828,1828,2023-06-11 16:30:29,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,196.4058,0,0,0,0,200,0,79.26287,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1829,1829,2023-06-11 16:30:30,0.15,0.4,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,93.55769,0,0,1.93,199.21161,0,0,0,0,200,0,79.308685,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1830,1830,2023-06-11 16:30:31,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,93.55769,0,0,1.93,197.4261,0,0,0,0,200,0,79.30011,0,100,25.578703,26.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

1831,1831,2023-06-11 16:30:32,0.04,0.35,0,1,0,0,0,0,0,1,0,0.0,98.89264,24,98.89264,24,93.55769,0,0,1.93,197.93623,0,0,1,0,0,0,92.00001,0,100,25.636574,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

1832,1832,2023-06-11 16:30:33,0.09,0.35,0,1,0,0,0,0,0,1,0,1.03,98.89264,24,98.89264,24,94.0625,0,0,1.93,197.93623,0,0,1,0,0,0,99.94,0,100,25.636574,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

1833,1833,2023-06-11 16:30:34,0.09,0.35,0,1,0,0,0,0,0,1,0,1.18,98.89264,24,98.89264,24,93.55769,0,0,1.93,197.68117,0,0,1,0,0,0,95.04,0,100,25.636574,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

1834,1834,2023-06-11 16:30:35,0.1,0.4,0,1,0,0,0,0,0,1,0,1.13,98.89264,24,98.89264,24,93.89423,0,0,1.92,197.93623,0,0,1,0,0,0,88.36,0,100,25.636574,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

1835,1835,2023-06-11 16:30:36,0.09,0.35,0,1,0,0,0,0,0,1,0,1.06,98.89264,24,98.89264,24,93.72596,0,0,1.92,197.93623,0,0,1,0,0,0,84.16,0,100,25.578703,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

1836,1836,2023-06-11 16:30:37,0.09,0.35,0,1,0,0,0,0,0,1,0,1.02,98.89264,24,98.89264,24,94.0625,0,0,1.93,197.68117,0,0,1,0,0,0,82.86001,0,100,25.578703,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

1837,1837,2023-06-11 16:30:38,0.09,0.35,0,1,0,0,0,0,0,1,0,1.03,98.89264,24,98.89264,24,93.89423,0,0,1.93,197.68117,0,0,1,0,0,0,81.600006,0,100,25.578703,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

1838,1838,2023-06-11 16:30:39,0.09,0.35,0,1,0,0,0,0,0,1,0,1.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,197.68117,0,0,1,0,0,0,81.060005,0,100,25.578703,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

1839,1839,2023-06-11 16:30:40,0.09,0.35,0,1,0,0,0,0,0,1,0,0.99,98.89264,24,98.89264,24,94.0625,0,0,1.93,197.68117,0,0,1,0,0,0,81.4,0,100,25.578703,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

1840,1840,2023-06-11 16:30:41,0.09,0.35,0,1,0,0,0,0,0,1,0,1.01,98.89264,24,98.89264,24,94.0625,0,0,1.93,197.93623,0,0,1,0,0,0,81.40001,0,100,25.578703,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

1841,1841,2023-06-11 16:30:42,0.09,0.35,0,1,0,0,0,0,0,1,0,1.0,98.89264,24,98.89264,24,93.89423,0,0,1.93,197.68117,0,0,1,0,0,0,81.16,0,100,25.578703,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

1842,1842,2023-06-11 16:30:43,0.09,0.35,0,1,0,0,0,0,0,1,0,0.99,98.89264,24,98.89264,24,94.0625,0,0,1.93,197.93623,0,0,1,0,0,0,81.28,0,100,25.578703,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

1843,1843,2023-06-11 16:30:44,0.09,0.35,0,1,0,0,0,0,0,1,0,1.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,197.68117,0,0,1,0,0,0,81.380005,0,100,25.578703,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

1844,1844,2023-06-11 16:30:45,0.09,0.35,0,1,0,0,0,0,0,1,0,1.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,197.68117,0,0,1,0,0,0,81.520004,0,100,25.578703,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

1845,1845,2023-06-11 16:30:46,0.09,0.35,0,1,0,0,0,0,0,1,0,1.0,98.89264,24,98.89264,24,94.0625,0,0,1.93,197.68117,0,0,1,0,0,0,81.86001,0,100,25.578703,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

1846,1846,2023-06-11 16:30:47,0.09,0.35,0,1,0,0,0,0,0,1,0,1.01,98.89264,24,98.89264,24,94.0625,0,0,1.93,197.93623,0,0,1,0,0,0,81.380005,0,100,25.578703,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

